image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078_cut/json_cut_out
ori image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078
weightB：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightB/0804_1338/Epoch32.pth
threshold_B:0.97
weightS：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightS/0803_1049/Epoch30.pth
threshold_S:0.9
Image:	pred:	prob：	img_type:
0.9964_good_tile_42_51_5.png	normal	0.001307775150053203	Small
0.7138_good_tile_39_50_9.png	normal	0.006853046361356974	Small
0.9997_good_tile_22_41_2.png	normal	0.24491669237613678	Small
0.9651_good_tile_23_57_7.png	normal	0.24760770797729492	Big
0.9993_good_tile_21_56_1.png	normal	0.8961160778999329	Big
0.9968_good_tile_22_53_1.png	normal	0.04873683676123619	Small
0.9968_good_tile_31_44_1.png	normal	0.274621844291687	Small
0.9956_good_tile_22_40_8.png	normal	0.15328910946846008	Small
0.6078_good_tile_55_27_5.png	normal	0.5318366289138794	Big
0.9834_good_tile_28_40_7.png	normal	0.06238413229584694	Small
0.9725_good_tile_22_58_5.png	normal	0.0011590442154556513	Small
0.9968_good_tile_40_52_2.png	normal	0.7894081473350525	Big
0.9969_good_tile_46_10_1.png	normal	0.04235920310020447	Small
0.9753_good_tile_54_24_6.png	normal	0.5033141374588013	Small
0.9992_good_tile_15_33_4.png	normal	0.3310558497905731	Small
0.9566_good_tile_48_50_2.png	normal	0.0833950936794281	Small
0.9985_good_tile_14_34_2.png	normal	0.18726947903633118	Small
0.9739_good_tile_14_42_6.png	normal	0.5975866317749023	Small
0.9557_good_tile_50_43_7.png	normal	0.39964616298675537	Big
0.9879_good_tile_40_60_2.png	normal	0.5044082999229431	Big
0.9520_good_tile_5_26_0.png	normal	0.0351395346224308	Big
0.8271_good_tile_15_22_10.png	normal	0.6921494603157043	Big
0.9666_good_tile_25_28_1.png	normal	0.030376391485333443	Big
0.7061_good_tile_18_40_11.png	normal	0.0015937573043629527	Small
0.6408_good_tile_39_17_7.png	normal	0.03749247267842293	Small
0.9883_good_tile_28_33_1.png	normal	0.48735544085502625	Big
0.9985_good_tile_23_25_2.png	normal	0.002569515025243163	Small
0.9961_good_tile_15_47_3.png	normal	0.0031450192909687757	Small
0.8803_good_tile_48_25_7.png	normal	0.5472083687782288	Small
0.9750_good_tile_19_52_7.png	normal	0.14309380948543549	Big
0.9922_good_tile_38_51_6.png	normal	0.06058010458946228	Big
0.9977_good_tile_16_41_1.png	normal	0.08522464334964752	Small
0.9982_good_tile_52_34_3.png	normal	0.0007623799610882998	Small
0.4153_mult_tile_48_50_15.png	normal	0.19802850484848022	Big
0.9452_good_tile_59_31_7.png	normal	0.04205706715583801	Small
0.9981_good_tile_31_27_5.png	normal	0.284808486700058	Small
0.9993_good_tile_60_25_2.png	normal	0.023324523121118546	Small
1.0000_good_tile_26_20_2.png	normal	0.2949024438858032	Big
0.7937_good_tile_47_32_3.png	normal	0.011185084469616413	Small
0.9982_good_tile_60_19_1.png	normal	0.008616145700216293	Small
0.9148_good_tile_59_24_3.png	cancer	0.934842050075531	Small
0.8649_good_tile_33_37_2.png	normal	0.7991891503334045	Small
0.9990_good_tile_57_30_3.png	normal	0.005422419868409634	Big
0.9990_good_tile_13_53_6.png	normal	0.006909518502652645	Small
0.9951_good_tile_51_51_9.png	normal	0.04622180014848709	Small
0.6392_good_tile_19_47_4.png	normal	0.004798123612999916	Small
0.9993_good_tile_47_30_1.png	normal	0.02123069018125534	Small
0.4630_good_tile_27_12_13.png	normal	0.03435942158102989	Small
0.9994_good_tile_51_16_1.png	normal	0.33510977029800415	Big
0.9995_good_tile_31_13_5.png	normal	0.16976284980773926	Small
0.9185_good_tile_39_61_3.png	normal	0.06821808964014053	Small
0.9994_good_tile_51_50_3.png	normal	0.09533535689115524	Small
0.9977_good_tile_39_10_0.png	normal	0.02252538502216339	Small
0.9917_good_tile_23_55_4.png	normal	0.000821978144813329	Small
0.9942_good_tile_58_33_2.png	normal	0.0011604572646319866	Small
0.9917_good_tile_18_20_8.png	normal	0.027385301887989044	Small
0.9293_good_tile_32_44_9.png	normal	0.2865771949291229	Small
0.9994_good_tile_51_33_2.png	normal	0.006505160126835108	Small
0.8673_good_tile_32_58_3.png	normal	0.1992080956697464	Small
0.9926_good_tile_16_33_6.png	normal	0.016243107616901398	Small
0.9956_good_tile_11_33_8.png	normal	0.012245588935911655	Small
0.7485_good_tile_53_44_5.png	normal	0.6182441711425781	Big
0.4450_good_tile_36_51_10.png	normal	0.07111009955406189	Small
0.9369_good_tile_31_49_1.png	normal	0.0019169279839843512	Big
0.9966_good_tile_50_53_2.png	normal	0.05254678800702095	Small
0.9963_good_tile_46_52_1.png	normal	0.15486159920692444	Small
0.9983_good_tile_20_54_5.png	normal	0.058250267058610916	Small
0.9819_good_tile_13_39_2.png	normal	0.6903954744338989	Big
0.6013_good_tile_9_23_5.png	normal	0.009614622220396996	Big
0.9399_good_tile_19_30_2.png	normal	0.6080161333084106	Small
0.9880_good_tile_28_55_0.png	normal	0.5011862516403198	Big
0.9975_good_tile_51_50_4.png	normal	0.07897970080375671	Small
0.7917_good_tile_44_49_0.png	normal	0.41791343688964844	Big
